Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          2500               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
  1953         9.9370E-06  1.0059E-01 -8.0916E-01 -5.4126E-01  2.6309E-01 -6.1241E-01 -4.5697E-01
  1954         4.1465E-04 -1.7736E-01  2.9503E-01 -1.4790E-01  6.0534E-01 -3.6906E-01  1.5762E-01
  1955         1.5306E-05  2.1294E-01 -3.3098E-01 -2.3632E-02 -1.8406E-01  2.4233E-01 -9.9854E-01
  1956         2.3426E-04 -8.4257E-01  4.9261E-01 -7.2181E-01  6.2007E-01 -1.9201E-01 -6.8662E-01
  1957         6.3131E-04 -4.9177E-01  1.3574E-01 -8.7376E-01 -6.5438E-01 -9.8220E-01  9.2971E-01
  1958         2.2283E-04 -7.7662E-01  1.6496E-01 -7.6268E-01  8.8963E-01 -4.7153E-01  7.0380E-01
  1959         4.0629E-04 -1.0859E-01 -2.0005E-01 -4.8047E-01  5.8533E-01  5.5832E-01 -2.3669E-01
  1960         1.7804E-04 -1.0763E-01  5.2468E-01 -5.7771E-01 -2.4752E-01 -3.6098E-03  2.5747E-01
  1961         7.7818E-04  3.6798E-01 -3.1919E-01 -4.4298E-01  2.1219E-01 -8.1077E-01 -5.1004E-01
  1962         4.1333E-04 -9.9781E-01  4.1158E-01  2.8783E-01 -7.1146E-01  5.1478E-01 -5.6263E-01
  1963         6.9236E-04 -5.0303E-01  8.8804E-02 -1.6446E-01  2.8342E-01  4.4172E-01  4.6589E-01
  1964         4.1129E-04 -7.4197E-02  9.2167E-02 -4.0647E-02  4.7668E-01  6.1158E-01 -3.0671E-02
  1965         1.9560E-04 -4.2796E-01  8.7409E-01 -6.8794E-01 -2.8132E-01  7.0264E-01 -3.3335E-01
  1966         1.4834E-04  5.7402E-01 -8.6411E-01  8.8572E-02  9.3512E-01  3.0570E-01 -2.4753E-01
  1967         7.3473E-04 -1.3749E-01 -3.6610E-01 -2.2898E-01  1.8138E-02 -9.1473E-01  2.3410E-01
  1968         4.3151E-04  7.8338E-01 -6.6320E-01 -4.7016E-01  8.8070E-01 -6.6621E-01  2.3002E-01
  1969         4.4391E-04 -1.6801E-01 -8.9236E-01 -1.3085E-01  5.9464E-01  6.8685E-01 -2.3274E-01
  1970         1.3965E-04 -5.9396E-01  6.8248E-01 -3.3861E-01  4.1374E-01  6.0255E-01 -9.7357E-01
  1971         4.6156E-04  5.7336E-01 -1.4519E-01 -3.6693E-01 -5.4045E-01  9.1634E-01  2.3441E-01
  1972         7.8291E-04 -1.5548E-01  8.0757E-01 -9.9495E-01 -3.2326E-01 -9.4594E-01  1.6903E-01
  1973         1.4425E-04 -4.8891E-01  7.8714E-01 -9.3951E-01  7.8914E-01  1.0562E-01 -8.9178E-01
  1974         4.7773E-04 -9.7796E-01 -4.9483E-01 -8.1343E-01  6.1066E-01 -3.1054E-01 -2.5544E-02
  1975         7.5995E-04 -8.9162E-01  8.6864E-01 -7.0387E-01 -4.2571E-01  3.3741E-01 -8.8826E-02
  1976         6.1616E-04 -9.7567E-01  7.6136E-02 -2.3559E-02 -1.6030E-02  9.9794E-01 -1.1491E-01
  1977         1.0418E-04  1.5539E-01  3.6214E-02 -2.7358E-01 -3.1196E-01  4.8906E-01 -9.7356E-01
  1978         4.0041E-04 -9.3340E-01 -6.2571E-01  7.6875E-01  9.3225E-01 -2.9965E-01 -5.3861E-01
  1979         7.0674E-04 -8.5485E-01  8.9297E-01 -7.3753E-01 -2.4859E-01  3.1975E-01  7.1378E-01
  1980         7.6950E-04 -4.9343E-01  1.1438E-01 -7.0453E-01  7.5894E-01  1.8188E-01  9.6913E-01
  1981         8.6605E-05  4.2661E-01  3.5453E-01 -6.5263E-01  3.7616E-02  1.5793E-01  6.7092E-01
  1982         1.2351E-05  3.7766E-02 -7.4255E-01 -7.9663E-01  4.2285E-01  9.7035E-01 -3.8395E-01
  1983         1.7694E-05  1.2313E-01  3.9591E-01 -3.7349E-01  3.4838E-01  4.0582E-01  1.0946E-01
  1984         2.9374E-04 -5.4686E-01 -9.0247E-02 -3.3361E-01 -6.6345E-01 -6.3713E-02 -3.5897E-01
  1985         4.1521E-04 -2.0831E-01  7.1771E-01 -6.7473E-01  6.0472E-02  6.9611E-02  4.7731E-01
  1986         7.1399E-04  6.4598E-01 -9.6738E-01 -3.5486E-01 -1.2861E-02 -4.1931E-01  8.6623E-01
  1987         5.3228E-04  3.7307E-01  1.8890E-01 -8.4438E-01  1.9009E-01 -4.3143E-01  2.2020E-01
  1988         3.2417E-04 -5.6287E-01 -5.5965E-01  2.7021E-01 -1.4996E-01 -6.9049E-01 -1.3425E-01
  1989         6.2363E-04  7.8259E-02  4.0881E-01 -6.5725E-01 -1.7535E-01  1.0128E-01  2.4468E-01
  1990         7.9595E-04  4.1239E-01 -2.0944E-01 -1.4995E-01 -6.3602E-01  4.0269E-01  3.3746E-01
  1991         2.5973E-04  3.3726E-01 -8.8723E-02 -7.5282E-02 -8.7068E-01  7.0451E-01 -6.0692E-01
  1992         7.6530E-04  1.1782E-01 -3.5302E-01 -5.7216E-01  6.2751E-01 -8.5748E-02 -9.0856E-01
  1993         3.7827E-04 -5.0814E-01  4.4986E-01 -2.3965E-01  7.3638E-02 -5.8997E-01  7.1691E-01
  1994         4.3637E-04 -4.6817E-01 -6.3346E-01  5.2331E-01 -9.2667E-01  2.2070E-01 -3.1166E-01
  1995         2.6024E-04 -1.4247E-01 -4.8466E-01 -8.4406E-01  2.6894E-01  3.1134E-01  9.2786E-01
  1996         7.3703E-04 -6.4633E-01  1.8195E-01 -5.2456E-01  3.4470E-01  3.6490E-01  6.9348E-01
  1997         2.8277E-04  4.6758E-02 -4.0200E-01  2.7863E-01 -5.4705E-02  9.9020E-01  1.2011E-02
  1998         1.2602E-05  6.8904E-01 -2.2818E-01 -3.8821E-01  3.2214E-01 -2.5909E-01 -7.5507E-01
  1999         6.2845E-04  1.2598E-01 -4.2221E-01  2.8996E-01 -3.7646E-01 -9.1394E-01 -6.9827E-01
  2000         5.3969E-04  2.9253E-01 -5.6761E-01 -3.6183E-01  6.7025E-01 -7.4635E-01  4.3699E-01
  2001         1.5743E-04 -9.9371E-01 -5.3708E-01  7.4190E-01 -8.5035E-01 -9.5373E-01  1.0540E-01
  2002         6.5053E-04 -7.0608E-01 -3.5746E-02 -6.9446E-01  6.0829E-02 -5.8618E-01  4.5328E-01
  2003         3.8367E-04  4.1119E-01 -5.7297E-02 -8.2985E-01 -6.6291E-01 -6.8201E-01  4.1795E-01
  2004         8.7778E-05 -2.3024E-01  5.5039E-02  2.7260E-01 -5.9862E-01 -7.2127E-01  6.6748E-02
  2005         3.9111E-04 -7.1236E-01 -7.3241E-02  5.4165E-01 -8.2589E-01 -6.8261E-01 -5.8723E-01
  2006         5.4687E-04 -6.5167E-01 -3.0710E-01 -8.5851E-01  3.7964E-01  5.0168E-01  7.0561E-03
  2007         1.5250E-04 -7.6834E-01  9.4553E-01 -8.2027E-01 -4.3098E-01  4.7212E-01 -9.7225E-01
  2008         4.9675E-04  5.1752E-01 -3.4870E-01 -6.2673E-01 -5.2882E-02 -4.2984E-01  1.3519E-01
  2009         7.6011E-04 -8.4613E-01 -9.0712E-01 -5.7117E-01 -7.9492E-01 -8.1542E-01 -3.3668E-01
  2010         1.8720E-04 -8.3526E-01  3.8022E-01 -9.3234E-01  4.6117E-01  1.4613E-01  8.0522E-01
  2011         6.3251E-04 -4.3672E-01  5.8815E-01 -3.1831E-01 -2.8816E-01  9.4905E-01 -2.1521E-01
  2012         5.8509E-04  7.4882E-01 -5.0892E-01 -8.6459E-01  3.7692E-01  2.4013E-01  1.5249E-01
  2013         4.7189E-04  1.4330E-01  2.2316E-01 -7.4755E-01  6.9943E-01 -9.5071E-01  5.2903E-01
  2014         7.3747E-05  4.4495E-01 -3.0863E-01 -8.8872E-01  3.2220E-01  5.9315E-01  8.1137E-01
  2015         3.6506E-04 -4.7709E-01 -6.3375E-01  6.0842E-02 -5.1131E-02 -7.5875E-01 -3.2992E-02
  2016         6.8448E-04  7.1255E-01 -3.4568E-01 -9.0853E-01 -1.0203E-01  8.0858E-01 -8.6435E-01
  2017         7.4351E-04 -7.7348E-01 -6.8132E-01  6.4283E-01  3.3217E-02 -6.6401E-01  3.2301E-02
  2018         1.9598E-04  5.1819E-01 -1.2219E-01 -7.3131E-01 -4.4522E-01  4.6130E-01  2.3098E-01
  2019         6.2597E-04 -4.9885E-01 -7.3353E-01 -2.4197E-01 -9.5386E-01 -4.7506E-01 -8.6961E-01
  2020         4.6679E-04 -2.0372E-01 -8.5734E-02 -3.3488E-01 -4.0968E-01 -6.7653E-01  2.1505E-01
  2021         6.0208E-04 -9.7483E-02  3.3078E-01 -3.7348E-02  3.7784E-01  6.9447E-01 -5.6925E-01
  2022         2.6859E-04  6.8346E-01 -2.3771E-02 -5.7987E-01 -1.6106E-01  8.4038E-01 -7.2209E-01
  2023         4.9141E-04 -6.2474E-01 -2.6935E-01  7.4490E-01 -1.7161E-01  2.2339E-02  2.9770E-01
  2024         6.6533E-05 -7.8298E-02 -4.4235E-01 -8.5289E-01 -1.7129E-01  6.8976E-01  2.5915E-01
  2025         9.3217E-06  1.7189E-01  1.8547E-01 -8.6399E-01 -3.6352E-01 -3.6606E-02 -3.6060E-01
  2026         6.8513E-04  3.3385E-01  4.5069E-01 -9.2708E-01  4.4744E-01  8.2379E-03  8.0718E-01
  2027         2.4136E-04  7.7963E-01 -5.8449E-01 -4.8080E-01  8.4300E-01 -2.9930E-01 -9.5509E-01
  2028         7.5005E-04 -4.4142E-02  1.6189E-01 -1.8341E-01  8.4406E-01 -8.6848E-01  4.4999E-01
  2029         7.4916E-04 -4.9874E-01 -1.7283E-01  4.1078E-01  2.8720E-01  6.5956E-01  5.1355E-01
  2030         1.7268E-04  5.6767E-01  1.7139E-01 -9.9176E-01  9.1563E-01 -1.2749E-01 -4.6039E-01
  2031         1.7418E-05 -2.2023E-01  6.9574E-01 -5.8960E-01  3.4107E-01  7.6894E-01 -9.8462E-01
  2032         6.8353E-04  4.2032E-01 -9.0625E-01 -2.9019E-01 -4.8540E-01 -1.5615E-01 -9.6894E-01
  2033         2.3052E-04 -4.5920E-01 -3.9114E-02 -2.9675E-01 -1.4681E-01  6.8546E-01 -4.8549E-01
  2034         7.9699E-04  4.0990E-01  1.9942E-01 -7.1378E-01 -1.9382E-01  2.8163E-01 -1.4576E-02
  2035         1.5141E-04  2.4458E-02 -9.0307E-01 -1.9693E-01  1.0038E-01  5.1580E-01  5.9970E-01
  2036         5.1112E-04  5.9694E-01 -5.3092E-01 -9.5246E-01 -1.9391E-01 -7.2284E-01  8.3741E-01
  2037         4.2264E-04 -7.7457E-01 -6.4862E-02 -3.3809E-01  5.2042E-01 -1.5378E-01 -1.5340E-01
  2038         2.0010E-05 -9.0906E-01 -3.0248E-01  7.0293E-01  7.8506E-01 -5.1991E-01  9.5493E-01
  2039         2.8013E-04  8.2193E-01 -2.6021E-01 -8.0614E-01  3.0077E-01  4.5928E-01  3.4749E-01
  2040         6.4402E-04 -7.2402E-01  6.4490E-01 -8.1911E-02  4.6806E-01 -9.9636E-01 -2.2432E-01
  2041         4.1942E-04  6.9888E-01 -3.3978E-01 -7.6852E-01  1.5189E-01  6.1438E-02 -5.8694E-01
  2042         5.0954E-04 -5.9979E-02  2.4641E-01 -9.8059E-02 -8.0068E-01 -6.9892E-01  1.1038E-01
  2043         2.7727E-04 -6.2799E-01  7.6318E-01 -3.0467E-01  8.5650E-01 -5.9792E-01 -6.6972E-01
  2044         5.2173E-05 -9.7832E-02  7.1412E-01 -6.6708E-01  4.9852E-01 -9.3715E-01  9.4549E-02
  2045         2.2323E-06 -9.1103E-01  9.6410E-01 -9.6620E-01 -9.1292E-01 -7.4382E-01  5.0684E-01
  2046         4.7294E-04  1.7857E-01  5.2043E-01 -6.3209E-01  6.0479E-01 -7.8863E-01  6.4963E-01
  2047         4.0644E-04  1.8550E-01 -3.9783E-01  1.0491E-01  4.0315E-01  5.0922E-01 -2.0339E-01
  2048         2.9854E-04 -6.9810E-01 -4.6535E-01  7.6995E-01 -5.0254E-01 -8.4353E-01 -9.5068E-01
  2049         6.6889E-04 -4.3239E-01 -7.9404E-01 -9.5512E-02  4.9898E-01 -5.9787E-01 -6.9559E-01
  2050         5.8598E-04 -1.6570E-02 -1.1951E-01 -6.3875E-01 -9.3895E-01  1.1264E-01 -8.0542E-01
  2051         6.0979E-04  3.3445E-01 -7.9308E-01  2.8077E-01  8.8050E-01  2.6163E-01  8.3227E-01
  2052         1.9899E-04  6.5353E-01 -9.0983E-01  6.5951E-03  5.4904E-01  5.1897E-01  6.2262E-02
  2053         2.5585E-04  3.4156E-02 -9.4280E-01 -7.7845E-01  3.2345E-01  5.1143E-01 -7.2395E-01
  2054         5.7342E-04 -3.7642E-01 -5.5143E-01  4.9028E-01 -5.4154E-01 -8.3447E-01 -5.8282E-01
  2055         4.3653E-04 -8.8498E-01  6.8117E-02 -8.5930E-01 -7.2696E-01  8.4749E-01 -1.5677E-01
  2056         1.9591E-04 -9.8984E-01 -6.0112E-01  5.1142E-01 -1.9483E-01 -1.7721E-01 -2.3495E-01
  2057         7.4678E-04 -7.1887E-01  7.5291E-01 -9.6764E-01 -1.6984E-01 -3.7856E-02 -3.6278E-01
  2058         1.3469E-04  5.1178E-01 -3.6816E-01 -2.8322E-01 -7.3099E-01 -4.0097E-01  7.6640E-01
  2059         5.6150E-04 -4.9722E-01  4.2483E-01  1.9929E-01  2.2523E-01 -5.4613E-02 -3.0435E-02
  2060         9.8517E-05 -7.9623E-01 -5.0995E-01  4.5002E-01 -8.7747E-01 -6.9517E-01 -9.2870E-01
  2061         3.4799E-05  9.0512E-01 -5.4410E-01 -8.4646E-01 -7.9031E-01 -9.8404E-02  4.7720E-01
  2062         5.3172E-04 -3.3720E-01 -6.1464E-01 -3.3175E-01  7.5892E-01  2.1508E-01 -7.6471E-01
  2063         3.7521E-04 -7.1307E-01  1.1645E-01 -4.1943E-01  8.6412E-01  1.2718E-01  9.3026E-01
  2064         4.6352E-04  3.6093E-01 -5.9065E-01  3.6273E-01  8.6930E-01  1.2857E-01  8.4424E-01
  2065         5.6909E-04 -4.9508E-01  4.3544E-01 -1.6098E-01  3.5440E-01 -3.9011E-01  9.5109E-01
  2066         3.8987E-04  7.0624E-01 -4.4636E-01 -5.8728E-01  8.5756E-01 -3.1807E-02 -1.0746E-01
  2067         6.2484E-04 -7.4412E-01 -4.5113E-01  3.6707E-01  9.7995E-01  7.3958E-01  4.7979E-01
  2068         2.4198E-04  6.9843E-01 -5.2297E-01 -7.4920E-01  8.9818E-01 -9.9908E-01 -4.9638E-01
  2069         6.6636E-04 -6.6448E-01  7.1712E-01 -1.4464E-01 -6.6211E-01  9.7703E-01  5.6462E-01
  2070         3.2511E-04 -2.8478E-01 -5.8919E-01  4.6565E-01  6.0194E-01  7.0501E-01  2.0420E-01
  2071         7.8368E-05 -7.5333E-01 -8.2140E-01  7.3931E-01  6.0014E-01 -9.4046E-01 -6.4139E-02
  2072         1.9774E-05 -5.5497E-01 -1.2398E-01  4.3544E-01 -4.6879E-01  8.8280E-01 -9.8760E-01
  2073         1.8023E-04 -8.2521E-01  3.4183E-01  3.2536E-01  3.7468E-01 -9.6395E-01 -4.4820E-01
  2074         4.9902E-04  3.3991E-02  5.6738E-01 -3.9521E-01  4.7388E-01 -7.2295E-01 -3.5920E-01
  2075         5.1732E-04 -7.8539E-01  2.3637E-01  8.6444E-02  4.9939E-01  9.6634E-01 -9.2903E-01
  2076         4.7438E-04  8.7328E-01 -6.8286E-01 -8.5287E-01 -6.2235E-01 -6.6012E-01  5.4899E-01
  2077         6.2897E-04  4.1311E-01 -3.5610E-02 -4.6792E-01 -2.7032E-01  9.9040E-01 -3.5358E-01
  2078         1.5967E-05 -8.0100E-01  8.4534E-01 -5.4906E-01 -3.5523E-02  9.1559E-01 -4.3578E-02
  2079         4.9133E-04  2.5766E-01 -6.5451E-01 -2.2339E-01  2.9926E-01 -7.3877E-01 -9.2004E-01
  2080         3.0004E-04  7.8468E-01 -5.1026E-01 -4.4899E-01 -8.3346E-01 -8.5187E-01 -1.0970E-01
  2081         1.2654E-04 -3.8668E-01  4.0608E-01  9.5470E-02  4.8745E-01  2.0121E-01 -8.6219E-01
  2082         5.4736E-06  6.2824E-01 -3.9940E-01 -9.9932E-01  1.5169E-01 -6.3388E-02  6.2941E-01
  2083         7.9410E-04 -2.7301E-01  1.3026E-01 -8.9102E-01  2.2840E-01 -6.2647E-01 -9.7174E-01
  2084         5.6342E-04  3.4989E-01  6.6866E-02 -1.6691E-01  9.2539E-01 -2.1617E-02  1.5318E-01
  2085         5.4261E-04  9.9144E-01 -9.3363E-01 -9.9042E-01  5.2274E-01 -4.6121E-01  4.3965E-02
  2086         7.6297E-05 -1.4979E-01 -9.2823E-01 -2.7845E-01  8.8774E-01  6.1698E-03 -1.9254E-01
  2087         2.0129E-04 -4.3042E-01  5.7899E-01  4.4393E-03  1.0424E-01 -7.4002E-01 -9.5024E-01
  2088         2.3902E-05  1.3128E-01  5.7462E-02 -1.0724E-01  5.3508E-01  6.4470E-01 -8.7798E-01
  2089         4.2329E-04 -8.8929E-01 -7.2261E-01  3.0362E-01  8.8557E-01  8.4593E-01 -8.3317E-01
  2090         6.8765E-04 -3.0091E-01 -5.2541E-01 -2.3269E-02  9.7130E-01  5.5635E-01 -9.2025E-01
  2091         2.3359E-05  5.7134E-01 -1.5485E-01 -5.5852E-01  5.3472E-01 -9.4341E-01 -1.1365E-01
  2092         4.3452E-04 -4.5092E-01  3.6645E-01  1.0089E-01  1.0340E-01 -4.6570E-01  5.4724E-01
  2093         2.4804E-04 -3.7221E-01 -9.1278E-01 -8.9644E-01 -9.0721E-01 -1.6518E-01 -3.3121E-01
  2094         5.5935E-04 -5.6462E-01  3.5727E-02 -5.0742E-01  1.3653E-01  2.2615E-02 -1.8381E-01
  2095         1.6487E-04 -8.9014E-01  7.2726E-01 -7.4156E-01 -4.2345E-01 -5.5367E-01 -4.6643E-01
  2096         2.7375E-04 -6.8104E-01  9.1339E-01 -8.9011E-01  7.8607E-01 -1.9783E-01 -9.2548E-01
  2097         6.3194E-04 -4.1565E-02  3.3824E-01 -8.6112E-01 -1.4734E-01  5.4585E-02  4.6744E-01
  2098         1.0757E-04  6.7200E-01 -6.3444E-01 -4.8777E-01 -2.1370E-01 -7.9591E-01  4.8259E-01
  2099         2.1708E-04 -6.1946E-01  5.3195E-01  9.1911E-02  3.8126E-01  6.0087E-01  6.0356E-01
  2100         3.0476E-04 -9.0583E-01 -8.1658E-01  7.6819E-01 -9.9498E-01  9.7618E-01 -7.5325E-01
  2101         6.5584E-05  2.3446E-02  7.0321E-02 -3.8665E-01 -6.3851E-01 -6.4972E-01 -1.0450E-02
  2102         3.3373E-04 -1.4173E-01  3.6059E-01 -5.4881E-01  8.7777E-01 -7.7759E-01 -8.9394E-01
  2103         5.8529E-04 -1.7631E-01  6.0967E-01 -1.4634E-01 -9.8345E-01 -4.8431E-01  3.7863E-01
  2104         7.1274E-04 -5.6370E-01  5.3009E-01 -7.2498E-01  9.7583E-01  6.8219E-01  3.2108E-02
  2105         5.7781E-04  4.0770E-02 -9.9072E-01  1.9063E-01 -6.0655E-01 -9.7742E-01  5.7235E-01
  2106         6.5479E-04  2.0908E-02  1.4346E-01 -3.3997E-01 -2.2285E-01 -5.6245E-01  2.9544E-01
  2107         7.7545E-05  7.0083E-01 -5.3717E-01 -4.7645E-01 -7.0424E-01  2.2843E-01  7.6647E-01
  2108         5.2900E-04  5.8418E-01 -7.3022E-01 -3.7543E-01  6.1157E-01  5.4919E-01  5.9271E-01
  2109         7.6094E-05  6.4373E-02  2.3462E-01 -1.1480E-01 -3.2365E-01 -3.5483E-01 -9.4824E-01
  2110         2.0913E-04  8.7118E-01 -8.4450E-01 -4.5064E-01  2.6493E-01  3.6337E-01  7.4477E-01
  2111         7.2071E-04  8.8057E-02 -6.4655E-01 -2.3093E-01 -8.5235E-01  6.9681E-01 -1.6331E-01
  2112         7.8889E-04  4.8498E-02 -1.5183E-01 -9.1092E-01 -3.0993E-01 -8.2701E-01 -8.0029E-01
  2113         2.8044E-04 -8.9963E-01 -5.6219E-01  5.6298E-01 -8.5904E-01 -9.8980E-01  2.3402E-01
  2114         1.3209E-05  1.2937E-01  5.1323E-01 -3.7783E-01 -2.4430E-01  3.2652E-01  2.5631E-01
  2115         5.0771E-04  1.2980E-01  1.9503E-01 -3.0496E-01 -4.7608E-01  7.3820E-01  1.2532E-02
  2116         7.9577E-04 -8.7813E-01  7.3239E-01 -2.0596E-01  5.3782E-01  4.6535E-01  6.1894E-01
  2117         6.8218E-04  4.2536E-01 -7.3448E-02 -9.6133E-01  7.3817E-01 -4.9610E-01 -6.3120E-01
  2118         6.0523E-04 -2.5696E-01 -6.2796E-01 -9.0952E-01  6.3013E-01  7.3498E-01  3.1197E-01
  2119         6.5279E-04  5.6903E-01 -3.0147E-01 -9.7583E-01  8.7385E-02  4.2575E-01 -3.5693E-01
  2120         4.6120E-04 -5.7123E-01 -8.3127E-01 -9.1591E-01 -7.5115E-01 -7.5624E-01  6.2942E-02
  2121         6.3492E-04 -1.9044E-01  2.6598E-01  2.4722E-02  3.0643E-01 -3.0266E-01 -3.3958E-01
  2122         3.6629E-04  2.2027E-01  4.3755E-01 -7.0420E-01  9.1498E-01  5.1648E-02  3.6729E-01
  2123         2.8689E-04 -9.2204E-01 -2.6532E-01  2.5019E-01 -3.6994E-01  6.2787E-01 -9.9806E-02
  2124         5.4114E-04  6.5232E-01 -4.1552E-01 -6.6323E-01 -3.0987E-01 -8.7814E-01 -6.9001E-01
  2125         7.4270E-04 -4.7910E-01 -8.1407E-01  6.8127E-01  3.9629E-01  7.0656E-01  1.3745E-01
  2126         1.2440E-04 -5.0616E-01  4.9634E-01 -9.7711E-01 -3.2513E-02  5.6033E-01 -7.0836E-02
  2127         3.8992E-04 -9.9069E-01 -9.6292E-01  4.2855E-01  4.4990E-02 -5.0233E-01  8.3530E-02
  2128         2.8469E-04  1.9252E-01 -1.0106E-01  2.5729E-01  5.1936E-01  9.4211E-01 -9.4297E-01
  2129         6.8672E-04 -6.2325E-01 -4.0669E-01  3.1144E-02 -9.1927E-01  2.8472E-02  8.8225E-01
  2130         8.0098E-04 -1.5950E-01  4.6812E-01 -2.9510E-01 -8.5423E-01  9.6059E-02  2.1005E-02
  2131         1.3917E-04  1.3237E-01  6.2144E-01 -8.6226E-01  1.0492E-01 -5.9142E-01 -9.7784E-01
  2132         1.7628E-04 -9.9967E-02  4.0541E-01 -3.2901E-01  7.2890E-02 -8.5756E-01 -6.4182E-01
  2133         1.2743E-05  6.5613E-01 -1.1124E-02 -6.3261E-01 -8.3962E-03 -9.5288E-01  6.5502E-01
  2134         5.1906E-04  1.9064E-01 -3.7972E-01 -6.3444E-01 -3.2042E-01  8.3138E-01 -7.8511E-01
  2135         3.5962E-04 -5.8905E-01  7.1504E-01 -1.1232E-01 -6.4572E-01  6.4161E-01 -5.8106E-01
  2136         5.3424E-04  3.0062E-01 -2.2164E-01 -9.7433E-01  5.2964E-01  9.6957E-02  9.4627E-03
  2137         3.7732E-04 -1.0957E-01 -7.5903E-01 -6.4881E-01  3.1265E-01  7.4269E-01  9.8021E-02
  2138         1.3365E-04 -2.1151E-01  6.5788E-01 -3.6907E-01  3.9087E-01  9.4929E-01 -5.5974E-02
  2139         3.3281E-04 -2.8148E-02  3.4557E-01 -8.8058E-01 -3.8344E-01 -1.7391E-01  8.7144E-01
  2140         5.1146E-04 -9.0738E-01 -4.8542E-01 -6.4805E-01  6.0602E-01  3.6731E-01  3.8908E-01
  2141         4.6113E-04  2.0187E-02  6.1266E-01 -5.0991E-01 -1.1178E-01 -6.5491E-03 -5.7884E-02
  2142         7.4278E-04 -6.1189E-01 -1.5520E-01  3.3628E-01 -7.4069E-01 -7.9287E-01  7.8904E-01
  2143         2.3438E-04 -2.5571E-01 -8.1675E-01 -6.1267E-01 -6.7544E-01  5.7392E-01 -7.1105E-01
  2144         3.9357E-04  1.8077E-01 -8.6825E-01  1.6446E-01 -2.4675E-01  3.3135E-01  7.6648E-01
  2145         1.9190E-04 -8.5579E-01  6.7030E-01 -7.5585E-01  5.0519E-01  3.5548E-01  7.9073E-01
  2146         2.4194E-04 -7.3818E-01  1.8348E-01 -4.2369E-01  6.8286E-01  5.7199E-01  7.8062E-01
  2147         4.5247E-04 -1.4436E-01 -8.0475E-01  1.8891E-02 -4.8360E-01  7.2089E-01  8.0970E-01
  2148         4.9434E-04  6.2377E-01 -2.0402E-01 -5.1179E-01 -3.3438E-01  8.5685E-02  3.6771E-02
  2149         3.5417E-04  8.1599E-03  4.5835E-01 -7.7574E-02 -4.9740E-01  9.4454E-01 -5.8569E-01
  2150         6.0474E-04 -2.5657E-01 -5.5726E-01 -8.1827E-01 -2.9457E-01  7.9987E-01  1.0932E-01
  2151         3.2008E-05 -7.6990E-01 -9.5507E-02  7.0463E-01 -4.0339E-02  9.1996E-01  8.7916E-01
  2152         6.1802E-04 -1.0941E-01  9.4087E-02 -1.3681E-01 -4.0432E-02 -7.9503E-01 -6.9512E-01
  2153         3.2664E-04 -9.9040E-01  6.3100E-01 -6.0150E-01  5.5550E-02 -8.2872E-01 -8.9898E-01
  2154         4.7204E-04  2.0762E-01 -7.8385E-01 -8.2098E-01  9.5323E-01 -9.3965E-02 -9.4129E-01
  2155         6.7940E-04 -9.3881E-01 -2.1484E-01  6.3522E-03  3.3488E-01  8.0906E-01 -9.1559E-01
  2156         5.7397E-04 -2.1822E-01  3.4054E-01 -9.6799E-01  3.2967E-01  8.4334E-02  1.6621E-01
  2157         5.5748E-04 -9.6455E-01 -6.1347E-01 -7.1994E-01 -5.5372E-01  1.3489E-01  7.0177E-01
  2158         3.0754E-04 -7.9505E-01  8.1495E-01 -2.2804E-01 -7.9741E-01 -8.9521E-01 -2.3353E-01
  2159         7.1032E-04  5.8328E-01 -3.2028E-02 -2.7735E-01  3.4593E-01 -7.0612E-01  3.2050E-01
  2160         7.9619E-04 -7.4297E-01 -4.8445E-01 -6.2456E-01 -2.4029E-01 -3.7386E-01  9.5669E-01
  2161         6.7853E-04 -5.1141E-01 -5.7190E-01 -7.5717E-01 -5.7605E-01 -7.2566E-01 -9.5169E-01
  2162         1.8414E-04  4.6541E-01 -5.8285E-01 -7.6081E-01 -5.0340E-01  7.0077E-01 -4.8933E-01
  2163         3.1223E-04 -4.7061E-01 -3.3733E-01 -2.3355E-01  1.6530E-01  4.3352E-01  3.0169E-01
  2164         3.7119E-04  3.0032E-01 -2.6586E-01 -5.0263E-01 -7.9613E-01 -7.6641E-01 -4.7511E-02
  2165         2.9662E-04  5.2233E-01 -3.2183E-01  5.6114E-02  8.8824E-02 -8.8498E-01  5.0525E-01
  2166         6.1258E-04 -2.1660E-01 -1.6477E-02  8.5795E-02 -9.2080E-01 -1.9522E-01  5.1274E-01
  2167         6.0165E-04 -1.7914E-01 -8.4243E-01  7.6440E-01 -1.8530E-01  7.7197E-01 -1.9812E-01
  2168         2.0605E-04 -3.6684E-01 -4.2759E-01  2.5725E-01  7.2689E-01  4.4153E-01  7.7133E-03
  2169         4.6311E-04 -9.8043E-01 -4.6098E-01  1.5147E-01 -5.0784E-01  9.6455E-01  7.2143E-01
  2170         8.4025E-05  1.4193E-01 -2.0138E-02 -3.5463E-01  1.7556E-01 -5.1574E-01  6.2355E-01
  2171         6.8441E-04  6.9641E-02 -7.0080E-01  6.0962E-01 -8.0698E-01  6.2621E-01  9.3558E-01
